GeneID	EC_Number	GO_Terms	Symbol	Description	Pathway
Cz06g31110	EC:3.4.21.19	GO:0004252 GO:0006508 GO:0008236			Unknown
Cz06g31120			AT1G12250	(1 of 1) PTHR47121:SF2 - THYLAKOID LUMENAL PROTEIN TL20.3, CHLOROPLASTIC	Chloroplast_Function
Cz06g31130			AT1G12250	(1 of 1) PTHR47121:SF2 - THYLAKOID LUMENAL PROTEIN TL20.3, CHLOROPLASTIC	Chloroplast_Function
Cz06g31140					Unknown
Cz06g31150			AT1G78300	(1 of 1) PTHR18860:SF152 - 14-3-3-LIKE PROTEIN GF14 OMEGA	Unknown
Cz06g31160	EC:2.5.1.58	GO:0003824	AT5G40280	(1 of 1) K05954 - protein farnesyltransferase subunit beta (FNTB)	Wax_Cutin
Cz06g31170	EC:3.1.1.23		AT5G11650	(1 of 1) PTHR11614:SF143 - ALPHA_BETA-HYDROLASES SUPERFAMILY PROTEIN	Unknown
Cz06g31180		GO:0003677	AT1G29850	(1 of 1) K06875 - programmed cell death protein 5 (PDCD5, TFAR19)	Programmed_Cell_Death
Cz06g31190		GO:0016020	AT5G27490	(1 of 3) KOG3114 - Uncharacterized conserved protein	Unknown
Cz06g31200					Unknown
Cz06g31210					Unknown
Cz06g31220	EC:3.6.4.12	GO:0003676 GO:0003677 GO:0003678 GO:0004386 GO:0005524 GO:0006139 GO:0016818	AT1G79950	(1 of 1) K11136 - regulator of telomere elongation helicase 1 [EC:3.6.4.12] (RTEL1)	Telomere_Maintenance
Cz06g31230		GO:0005509	AT2G33830	(1 of 1) PTHR33565:SF11 - DORMANCY-ASSOCIATED PROTEIN HOMOLOG 1	Unknown
Cz06g31240					Unknown
Cz06g31250		GO:0003735 GO:0005840 GO:0006412			Unknown
Cz06g31260	EC:2.7.7.52		AT2G39740	(1 of 1) PTHR12271:SF142 - PROTEIN HESO1	Unknown
Cz06g31270	EC:1.4.1.4	GO:0006520 GO:0016491 GO:0016639	AT1G51720	(1 of 1) 1.4.1.4 - glutamate dehydrogenase (NADP(+)). / glutamic dehydrogenase.	Glutamate
Cz06g31280	EC:1.97.1.12	GO:0009522 GO:0015979 GO:0016020	AT1G55670	(1 of 1) K08905 - photosystem I subunit V (psaG)	Photosynthesis
Cz06g31290		GO:0016020 GO:0022857 GO:0055085			Unknown
Cz06g31300			AT3G02410	(1 of 2) K15889 - prenylcysteine alpha-carboxyl methylesterase (PCME)	Unknown
Cz06g31310		GO:0005515			Unknown
Cz06g31320			AT4G00030	(1 of 14) PF04755 - PAP_fibrillin (PAP_fibrillin)	Unknown
Cz06g31330					Unknown
Cz06g32010					Unknown
Cz06g32020	EC:2.7.7.19	GO:0016779	AT5G53770	(1 of 1) K03514 - non-canonical poly(A) RNA polymerase PAPD5/7 (PAPD5_7, TRF4)	Telomere_Maintenance
Cz06g32030					Unknown
Cz06g32040		GO:0000786 GO:0003677 GO:0006334 GO:0030527	AT2G18050	(1 of 1) PTHR11467:SF178 - HISTONE H1	Histone_Modification
Cz06g32050					Unknown
Cz06g32060	EC:2.5.1.3 EC:2.7.1.49 EC:2.7.4.7	GO:0005525	AT1G03160	(1 of 1) PTHR43681:SF1 - SARCALUMENIN	Unknown
Cz06g32070					Unknown
Cz06g32080	EC:2.7.7.49 EC:2.7.7.7 EC:3.1.26.4	GO:0003676 GO:0015074	ATMG00860	(1 of 1) PTHR45643:SF7 - REVERSE TRANSCRIPTASE RNASE H-LIKE DOMAIN-CONTAINING PROTEIN	RNA_Processing
Cz06g32090					Unknown
Cz06g32100					Unknown
Cz06g32110					Unknown
Cz06g32120			AT2G35120	(1 of 1) PTHR11715:SF3 - GLYCINE CLEAVAGE SYSTEM H PROTEIN, MITOCHONDRIAL	Glycine
Cz06g32130					Unknown
Cz06g32140			AT5G53045	(1 of 1) K15902 - EKC/KEOPS complex subunit PCC1/LAGE3 (PCC1, LAGE3)	Unknown
Cz06g32150			AT3G18480	(1 of 1) K09313 - homeobox protein cut-like (CUTL)	Unknown
Cz06g32160					Unknown
Cz06g32170					Unknown
Cz06g32180	EC:2.3.1.234		AT2G45270	(1 of 2) 2.3.1.234 - N(6)-L-threonylcarbamoyladenine synthase. / t6A synthase.	tRNA_Modification
Cz06g32190			AT5G05710	(1 of 2) PTHR14336:SF8 - DUAL ADAPTER FOR PHOSPHOTYROSINE AND 3-PHOSPHOTYROSINE AND 3-PHOSPHOINOSITIDE	Unknown
Cz06g32200		GO:0003779			Unknown
Cz06g32210	EC:1.1.1.40	GO:0004470 GO:0005509 GO:0016616 GO:0051287	AT2G13560	(1 of 2) 1.1.1.38//1.1.1.39 - malate dehydrogenase (oxaloacetate-decarboxylating). / pyruvic-malic carboxylase. // malate dehydrogenase (decarboxylating). / pyruvic-malic carboxylase.	Redox_Metabolism
Cz06g32220					Unknown
Cz06g32230			AT5G57460	(1 of 1) PF10291 - Muniscin C-terminal mu homology domain (muHD)	Unknown
Cz06g32240		GO:0016020			Unknown
Cz06g32250			AT5G59470	(1 of 1) PTHR12226:SF4 - MANNOSE-P-DOLICHOL UTILIZATION DEFECT 1 PROTEIN HOMOLOG 1	N_Glycosylation
Cz06g32260		GO:0005515	AT2G19540	(1 of 1) K14848 - ribosome assembly protein RRB1 (RRB1, GRWD1)	Translation
Cz06g32270		GO:0005515	AT2G19540	(1 of 1) K14848 - ribosome assembly protein RRB1 (RRB1, GRWD1)	Translation
Cz06g33010		GO:0005515	AT2G19540	(1 of 1) K14848 - ribosome assembly protein RRB1 (RRB1, GRWD1)	Translation
Cz06g33020					Unknown
Cz06g33030	EC:3.1.3.15 EC:3.1.3.25 EC:3.1.3.93		AT4G39120	(1 of 1) 3.1.3.15//3.1.3.25//3.1.3.93 - histidinol-phosphatase. / histidinol-phosphatase. // inositol-phosphate phosphatase. / myo-inositol monophosphatase. // L-galactose 1-phosphate phosphatase. / L-galactose 1-phosphate phosphatase.	Vitamin_C_Ascorbate
Cz06g33040		GO:0003735 GO:0005840 GO:0006412	AT2G37600	(1 of 3) K02920 - large subunit ribosomal protein L36e (RP-L36e, RPL36)	Translation
Cz06g33050		GO:0003723	AT4G30220	(1 of 2) K11098 - small nuclear ribonucleoprotein F (SNRPF, SMF)	Unknown
Cz06g33060	EC:5.2.1.8	GO:0000413 GO:0003755	AT5G35100	(1 of 1) PTHR47875:SF1 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP28, CHLOROPLASTIC	Proline
Cz06g33070		GO:0007010 GO:0008017	AT2G01750	(1 of 1) PTHR31246:SF16 - MICROTUBULE-ASSOCIATED PROTEIN 70-3	Cytoskeleton
Cz06g33080					Unknown
Cz06g33090					Unknown
Cz06g33100	EC:2.7.11.1	GO:0004672 GO:0005524 GO:0006468			Unknown
Cz06g33110					Unknown
Cz06g33120					Unknown
Cz06g33130			AT3G20920	(1 of 1) K12275 - translocation protein SEC62 (SEC62)	Protein_Sorting_Secretory
Cz06g33140		GO:0005789 GO:0015031	AT3G20920	(1 of 1) K12275 - translocation protein SEC62 (SEC62)	Protein_Sorting_Secretory
Cz06g33150					Unknown
Cz06g33160			AT5G56360	(1 of 1) K08288 - protein kinase C substrate 80K-H (PRKCSH)	Protein_Kinase_Signalling
Cz06g33170	EC:2.4.1.11		AT3G10630	(1 of 1) 2.4.1.246 - mannosylfructose-phosphate synthase. / MFPS.	Unknown
Cz06g33180					Unknown
Cz06g33190		GO:0005634 GO:0006260	AT2G20980	(1 of 1) K10736 - minichromosome maintenance protein 10 (MCM10)	Unknown
Cz06g33200	EC:3.6.1.29	GO:0006807	AT4G08790	(1 of 1) PTHR23088:SF27 - NITRILASE HOMOLOG 1	Unknown
Cz06g33210			AT5G18120	(1 of 1) PTHR47126:SF3 - 5'-ADENYLYLSULFATE REDUCTASE-LIKE 7	Redox_Metabolism
Cz06g33220		GO:0005515	AT2G47410	(1 of 1) PTHR16266:SF37 - WD40 DOMAIN-CONTAINING PROTEIN	RNA_Splicing
Cz06g34010	EC:3.4.19.12 EC:3.4.22.69	GO:0005672 GO:0006367			Unknown
Cz06g34020					Unknown
Cz06g34030					Unknown
Cz06g34040					Unknown
Cz06g34050					Unknown
Cz06g34060	EC:3.5.1.89		AT2G27340	(1 of 2) 3.5.1.89 - N-acetylglucosaminylphosphatidylinositol deacetylase. / N-acetylglucosaminylphosphatidylinositol de-N-acetylase.	Inositol
Cz06g34070		GO:0005515			Unknown
Cz06g34080		GO:0005515			Unknown
Cz06g34090			AT2G16710	(1 of 1) PTHR10072:SF41 - IRON-SULFUR CLUSTER ASSEMBLY 1 HOMOLOG, MITOCHONDRIAL	Iron_Sulfur_Cluster
Cz06g34100	EC:3.1.1.3		AT1G73750	(1 of 1) PTHR11005:SF132 - ALPHA_BETA HYDROLASE FAMILY PROTEIN	Unknown
Cz06g34110					Unknown
Cz06g34120					Unknown
Cz06g34130					Unknown
Cz06g34140		GO:0005515			Unknown
Cz06g34150		GO:0003676			Unknown
Cz06g34160		GO:0005515			Unknown
Cz06g34170			AT4G33630	(1 of 1) PTHR33917:SF3 - PROTEIN EXECUTER 1, CHLOROPLASTIC	Chloroplast_Function
Cz06g34180					Unknown
Cz06g34190					Unknown
Cz06g34200					Unknown
Cz06g34210					Unknown
Cz06g34220			AT4G29850	(1 of 1) PTHR15664:SF6 - TRANSMEMBRANE PROTEIN 230	Unknown
Cz06g34230					Unknown
Cz06g34240					Unknown
Cz06g34250					Unknown
Cz06g34260					Unknown
Cz06g34270					Unknown
Cz06g34280					Unknown
Cz06g34290	EC:2.7.12.2	GO:0004672 GO:0005524 GO:0006468	AT3G08730	(1 of 2) K04688 - p70 ribosomal S6 kinase (RPS6KB)	Protein_Kinase_Signalling
Cz06g34300					Unknown
Cz06g34310		GO:0005515			Unknown
Cz06g34320					Unknown
Cz06g34330		GO:0003723	AT1G20580	(1 of 2) K11088 - small nuclear ribonucleoprotein D3 (SNRPD3, SMD3)	Unknown
Cz06g34340			AT5G63670	(1 of 1) PTHR12882:SF4 - TRANSCRIPTION ELONGATION FACTOR SPT4 HOMOLOG 2	Translation_Elongation
Cz06g34350	EC:1.8.4.11	GO:0008113	AT4G25130	(1 of 1) PTHR42799:SF2 - MITOCHONDRIAL PEPTIDE METHIONINE SULFOXIDE REDUCTASE	Methionine
Cz06g34360			AT3G47300	(1 of 1) PTHR13544:SF12 - SELT-LIKE PROTEIN	Selenium_Metabolism
Cz06g34370	EC:2.3.2.27	GO:0003676 GO:0005524 GO:0008270 GO:0016818 GO:0140658	AT5G05130	(1 of 1) K15711 - SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A3 [EC:3.6.4.- 6.3.2.19] (SMARCA3, HLTF)	Cell_Cycle_Chromatin
Cz06g35010	EC:2.3.2.27	GO:0004842 GO:0016567 GO:0046872	AT5G05130	(1 of 1) K15711 - SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A3 [EC:3.6.4.- 6.3.2.19] (SMARCA3, HLTF)	Cell_Cycle_Chromatin
Cz06g35020		GO:0016020 GO:0022857 GO:0055085	AT5G43340	(1 of 3) PTHR24064:SF646 - MAJOR FACILITATOR SUPERFAMILY PROTEIN-RELATED	MFS_Transport
Cz06g35030					Unknown
Cz06g35040	EC:1.8.5.7		AT5G44000	(1 of 1) PTHR32419:SF31 - OS02G0814800 PROTEIN	RNA_Splicing
Cz06g35050	EC:1.8.5.7		AT5G45020	(1 of 1) PTHR32419:SF28 - GST C-TERMINAL DOMAIN-CONTAINING PROTEIN	Glutathione_Metabolism
Cz06g35060	EC:2.3.1.158 EC:2.3.1.20	GO:0008374	AT3G51520	(1 of 1) K14457 - 2-acylglycerol O-acyltransferase 2 (MOGAT2, MGAT2)	Unknown
Cz06g35070		GO:0006457 GO:0031072 GO:0051082	AT1G80030	(1 of 1) PTHR43096:SF22 - MOLECULAR CHAPERONE HSP40_DNAJ FAMILY PROTEIN	Chaperone
Cz06g35080	EC:3.1.1.3	GO:0006629	AT5G18640	(1 of 2) PTHR45856:SF11 - LIPASE_3 DOMAIN-CONTAINING PROTEIN	Unknown
Cz06g35090	EC:3.6.5.2	GO:0003924 GO:0005525	AT1G02130	(1 of 1) PTHR47977:SF1 - RAS-RELATED PROTEIN RABD2A	Vesicle_Trafficking
Cz06g35100					Unknown
Cz06g35110					Unknown
Cz06g35120					Unknown
Cz06g35130					Unknown
Cz06g35140					Unknown
Cz06g35150	EC:3.4.21.107	GO:0004252 GO:0005515 GO:0006508	AT5G36950	(1 of 1) IPR001478//IPR001940//IPR009003//IPR036034//IPR041517//IPR043504//IPR046449 - PDZ domain // Peptidase S1C // Peptidase S1, PA clan // PDZ superfamily // Protease Do-like, PDZ domain // Peptidase S1, PA clan, chymotrypsin-like fold // Protease Do-like, PDZ domain superfamily	Protein_Proteolysis
Cz06g35160		GO:0005515	AT2G06040	(1 of 2) K15082 - DNA repair protein RAD7 (RAD7)	DNA_Repair
Cz06g35170		GO:0005247 GO:0006821 GO:0016020 GO:0055085			Unknown
Cz06g35180					Unknown
Cz06g35190		GO:0006511	AT2G21270	(1 of 3) K14016 - ubiquitin fusion degradation protein 1 (UFD1)	Ubiquitin_Proteasome
Cz06g35200			AT5G65840	(1 of 1) PTHR28630:SF23 - THIOREDOXIN SUPERFAMILY PROTEIN	Thioredoxin_Peroxiredoxin
Cz06g35210					Unknown
Cz06g35220	EC:2.6.1.39 EC:2.6.1.7	GO:0009058 GO:0030170	AT5G53970	(1 of 1) PTHR45744:SF43 - AMINOTRANSFERASE TAT2-RELATED	Unknown
Cz06g35230	EC:1.14.99.29		AT3G58180	(1 of 1) K06072 - deoxyhypusine monooxygenase (E1.14.99.29, DOHH)	Unknown
Cz06g35240	EC:3.6.4.12	GO:0005524	AT5G22330	(1 of 1) K04499 - RuvB-like protein 1 (pontin 52) (RUVBL1, RVB1, INO80H)	Unknown
Cz06g35250	EC:3.6.4.12	GO:0006281 GO:0006310 GO:0009378	AT5G22330	(1 of 1) K04499 - RuvB-like protein 1 (pontin 52) (RUVBL1, RVB1, INO80H)	Unknown
Cz06g35260					Unknown
Cz06g35270					Unknown
Cz06g35280					Unknown
Cz06g35290	EC:2.7.13.3				Unknown
Cz06g35300					Unknown
Cz06g36010	EC:2.4.1.123		AT2G47180	(1 of 1) PTHR11183:SF193 - GALACTINOL SYNTHASE 1	Raffinose_Galactinol
Cz06g36020			AT4G14760	(1 of 1) PTHR32258:SF45 - PROTEIN NETWORKED 1B	Unknown
Cz06g36030	EC:2.5.1.18				Unknown
Cz06g36040		GO:0003735 GO:0005840 GO:0006412	AT4G31700	(1 of 2) K02991 - small subunit ribosomal protein S6e (RP-S6e, RPS6)	Translation
Cz06g36050					Unknown
Cz06g36060					Unknown
Cz06g36070		GO:0015031	AT4G35730	(1 of 1) PTHR12161:SF55 - REGULATOR OF VPS4 ACTIVITY IN THE MVB PATHWAY PROTEIN	Vesicle_Trafficking
Cz06g36080					Unknown
Cz06g36090	EC:6.6.1.1	GO:0009058 GO:0016851	AT5G13630	(1 of 1) K03403 - magnesium chelatase subunit H (chlH, bchH)	Heme_Porphyrin
Cz06g36110		GO:0003735 GO:0005840 GO:0006412	AT4G35490	(1 of 1) PTHR11661:SF1 - 39S RIBOSOMAL PROTEIN L11, MITOCHONDRIAL	Translation
Cz06g36120	EC:1.14.17.1	GO:0003824 GO:0004497 GO:0005507 GO:0016715			Unknown
Cz06g36130	EC:1.14.17.1	GO:0003824 GO:0004497 GO:0005507 GO:0016715			Unknown
Cz06g36140					Unknown
Cz06g36150					Unknown
Cz06g36160		GO:0003746 GO:0006414	AT4G11120	(1 of 1) PTHR11741:SF0 - ELONGATION FACTOR TS, MITOCHONDRIAL	Translation_Elongation
Cz06g36170					Unknown
Cz06g36180		GO:0003746 GO:0005515 GO:0006414	AT4G11120	(1 of 1) PTHR11741:SF0 - ELONGATION FACTOR TS, MITOCHONDRIAL	Translation_Elongation
Cz06g36190					Unknown
Cz06g36200		GO:0003712 GO:0006357 GO:0016592	AT3G04740	(1 of 1) K15156 - mediator of RNA polymerase II transcription subunit 14 (MED14, RGR1)	Mediator_Complex
Cz06g36210					Unknown
Cz06g36220					Unknown
Cz06g36230			AT1G67960	(1 of 1) PF05346 - Eukaryotic membrane protein family (DUF747)	Unknown
Cz06g36240					Unknown
Cz06g36250			AT5G05710	(1 of 2) PTHR14336:SF8 - DUAL ADAPTER FOR PHOSPHOTYROSINE AND 3-PHOSPHOTYROSINE AND 3-PHOSPHOINOSITIDE	Unknown
Cz06g36260					Unknown
Cz06g36270	EC:2.3.1.16	GO:0016746 GO:0016747	AT2G33150	(1 of 1) PTHR43853:SF8 - 3-KETOACYL-COA THIOLASE, PEROXISOMAL	Beta_Oxidation
Cz06g36280	EC:2.3.1.199	GO:0006633 GO:0016020 GO:0016746 GO:0016747	AT1G19440	(1 of 1) PTHR31561:SF99 - 3-KETOACYL-COA SYNTHASE 4	Pantothenate_CoA
Cz06g36290		GO:0031262 GO:0051315	AT3G54630	(1 of 1) K11547 - kinetochore protein NDC80 (NDC80, HEC1, TID3)	Kinetochore_SAC
Cz06g36300					Unknown
Cz06g37010	EC:3.1.4.46	GO:0006629 GO:0008081	AT3G02040	(1 of 1) PTHR22958:SF1 - GLYCEROPHOSPHOCHOLINE PHOSPHODIESTERASE GPCPD1	Unknown
Cz06g37020			AT3G62550	(1 of 1) PTHR31964:SF126 - ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN	Purine
Cz06g37030	EC:1.10.2.2 EC:3.4.24.64	GO:0046872	AT3G16480	(1 of 1) PTHR11851:SF194 - MITOCHONDRIAL-PROCESSING PEPTIDASE SUBUNIT ALPHA-2, CHLOROPLASTIC_MITOCHONDRIAL-RELATED	Protein_Proteolysis
Cz06g37040					Unknown
Cz06g37050	EC:2.1.1.173	GO:0003723			Unknown
Cz06g37060	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G18890	(1 of 1) PTHR24349:SF427 - CALCIUM-DEPENDENT PROTEIN KINASE 10	Protein_Kinase_Signalling
Cz06g37070	EC:2.7.4.3	GO:0004017 GO:0005524 GO:0006139 GO:0019205	AT5G63400	(1 of 1) PTHR23359:SF191 - ADENYLATE KINASE 4	Protein_Kinase_Signalling
Cz06g37080		GO:0003824 GO:0051536			Unknown
Cz06g37090					Unknown
Cz06g37100					Unknown
Cz06g37110					Unknown
Cz06g37120					Unknown
Cz06g37130		GO:0003677 GO:0006310 GO:0015074			Unknown
Cz06g37140					Unknown
Cz06g37150		GO:0006355 GO:0008270 GO:0043565	AT4G32890	(1 of 1) PTHR45658:SF169 - GATA TRANSCRIPTION FACTOR 9	Transcription
Cz06g37160					Unknown
Cz06g37170		GO:0019915	AT5G16460	(1 of 1) PTHR21212:SF5 - SEIPIN-1	Unknown
Cz06g37180		GO:0000786 GO:0003677 GO:0030527 GO:0046982	AT1G51060	(1 of 1) PTHR23430:SF272 - HISTONE H2A.1-RELATED	Histone_Modification
Cz06g37190					Unknown
Cz06g37200					Unknown
Cz06g37210					Unknown
Cz06g37220					Unknown
Cz06g37230					Unknown
Cz06g37240					Unknown
Cz07g00010					Unknown
Cz07g00020	EC:3.5.1.116	GO:0016787 GO:0016813	AT5G43600	(1 of 1) 3.5.1.116 - ureidoglycolate amidohydrolase. / ureidoglycolate hydrolase.	Unknown
Cz07g00030	EC:3.6.4.13		AT1G31970	(1 of 1) K14811 - ATP-dependent RNA helicase DBP3 [EC:3.6.4.13] (DBP3)	RNA_Processing
Cz07g00040	EC:5.2.1.8	GO:0000413 GO:0003755	AT5G13120	(1 of 4) K03768 - peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8] (PPIB, ppiB)	Proline
Cz07g00050		GO:0003676 GO:0003723	AT3G04500	(1 of 1) PTHR47640:SF11 - RNA-BINDING PROTEIN 42	Unknown
Cz07g00060		GO:0003676 GO:0003723	AT1G03457	(1 of 1) PTHR24012:SF818 - RNA-BINDING PROTEIN BRN2	Unknown
Cz07g00070					Unknown
Cz07g00080	EC:2.3.2.27		AT2G39810	(1 of 1) K16278 - E3 ubiquitin-protein ligase HOS1 [EC:6.3.2.19] (HOS1)	Ubiquitin_Proteasome
Cz07g00090			AT4G13220	(1 of 1) PTHR36777:SF2 - EXPRESSED PROTEIN	Unknown
Cz07g00100		GO:0009976			Unknown
Cz07g00110	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G79640	(1 of 1) PTHR48014:SF24 - SERINE_THREONINE-PROTEIN KINASE FRAY2	Protein_Kinase_Signalling
Cz07g00120	EC:1.14.19.42	GO:0006629 GO:0016717	AT3G15850	(1 of 1) PTHR11351:SF31 - ACYL-COA DESATURASE	Omega3_Fatty_Acid
Cz07g00130	EC:2.7.11.1	GO:0005515			Unknown
Cz07g00140			AT5G63860	(1 of 6) PTHR22870:SF437 - X-LINKED RETINITIS PIGMENTOSA GTPASE REGULATOR-RELATED	Unknown
Cz07g00150	EC:3.6.5.2	GO:0003924 GO:0005525	AT4G17170	(1 of 1) PTHR47979:SF122 - RAS-RELATED PROTEIN RABB1C	Vesicle_Trafficking
Cz07g00160		GO:0003924 GO:0005200 GO:0005525 GO:0005874 GO:0007017	AT1G04820	(1 of 3) PTHR11588:SF443 - TUBULIN ALPHA-6 CHAIN	Cytoskeleton
Cz07g00170					Unknown
Cz07g00180	EC:2.4.1.255	GO:0005515	AT3G11540	(1 of 1) PTHR44835:SF1 - PROTEIN O-GLCNAC TRANSFERASE	Unknown
Cz07g00190	EC:2.6.1.42	GO:0003824	AT3G05190	(1 of 1) PTHR42743:SF22 - BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE-LIKE PROTEIN 1	BCAA_Synthesis
Cz07g00200			AT5G27410	(1 of 1) PTHR42743:SF20 - BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE-LIKE PROTEIN 2	BCAA_Synthesis
Cz07g00210			AT3G61710	(1 of 1) K08334 - beclin 1 (BECN1, VPS30, ATG6)	Vesicle_Trafficking
Cz07g00220					Unknown
Cz07g00230	EC:2.7.7.48	GO:0003968	AT1G14790	(1 of 2) PTHR23079:SF55 - RNA-DIRECTED RNA POLYMERASE	RNA_Interference
Cz07g01010					Unknown
Cz07g01020		GO:0005524 GO:0016020 GO:0016887 GO:0140359	AT3G55090	(1 of 1) PTHR48041:SF144 - ABC TRANSPORTER G FAMILY MEMBER 16	ABC_Transporter
Cz07g01030		GO:0005524 GO:0016887	AT5G06530	(1 of 1) PTHR48041:SF94 - ABC TRANSPORTER G FAMILY MEMBER 22	ABC_Transporter
Cz07g01040			AT2G44920	(1 of 1) PTHR47200:SF2 - THYLAKOID LUMENAL 15 KDA PROTEIN 1, CHLOROPLASTIC	Chloroplast_Function
Cz07g01050					Unknown
Cz07g01060		GO:0016020 GO:0022857 GO:0055085	AT5G43340	(1 of 3) PTHR24064:SF646 - MAJOR FACILITATOR SUPERFAMILY PROTEIN-RELATED	MFS_Transport
Cz07g01070					Unknown
Cz07g01080					Unknown
Cz07g01090					Unknown
Cz07g01100					Unknown
Cz07g01110		GO:0016491	AT5G38900	(1 of 1) PTHR13887:SF41 - THIOREDOXIN SUPERFAMILY PROTEIN	Thioredoxin_Peroxiredoxin
Cz07g01120					Unknown
Cz07g01130	EC:2.7.2.8		AT3G57560	(1 of 1) 2.7.2.8 - acetylglutamate kinase. / acetylglutamate kinase.	Protein_Kinase_Signalling
Cz07g01140					Unknown
Cz07g01150					Unknown
Cz07g01160		GO:0005515			Unknown
Cz07g01170					Unknown
Cz07g01180					Unknown
Cz07g01190					Unknown
Cz07g01200	EC:1.14.13.201	GO:0004497 GO:0005506 GO:0016705 GO:0020037	AT3G50660	(1 of 1) K09587 - steroid 22-alpha-hydroxylase (CYP90B1, DWF4)	Brassinosteroid
Cz07g01210					Unknown
Cz07g01220			AT3G19770	(1 of 1) IPR003123//IPR037191//IPR041545 - VPS9 domain // VPS9 domain superfamily // RABX5, catalytic core helical domain	Vesicle_Trafficking
Cz07g01230	EC:1.11.1.15	GO:0016209 GO:0016491	AT3G52960	(1 of 1) PTHR10430:SF16 - PEROXIREDOXIN-5, MITOCHONDRIAL	Thioredoxin_Peroxiredoxin
Cz07g01240					Unknown
Cz07g01250					Unknown
Cz07g01260					Unknown
Cz07g01270					Unknown
Cz07g01280	EC:2.3.2.27	GO:0008270	AT3G42830	(1 of 2) K03868 - RING-box protein 1 (RBX1, ROC1)	SCF_Cullin_Ligase
Cz07g01290	EC:2.1.1.319		AT3G12270	(1 of 1) K11436 - protein arginine N-methyltransferase 3 [EC:2.1.1.-] (PRMT3)	Protein_Methylation
Cz07g01300	EC:2.1.1.319	GO:0016274 GO:0018216	AT3G12270	(1 of 1) K11436 - protein arginine N-methyltransferase 3 [EC:2.1.1.-] (PRMT3)	Protein_Methylation
Cz07g01310					Unknown
Cz07g01320	EC:1.1.1.1 EC:1.1.1.284	GO:0016491	AT5G43940	(1 of 1) 1.1.1.1//1.1.1.284 - alcohol dehydrogenase. / aldehyde reductase. // S-(hydroxymethyl)glutathione dehydrogenase. / NAD-linked formaldehyde dehydrogenase.	Glutathione_Metabolism
Cz07g02010					Unknown
Cz07g02020		GO:0005515	AT3G07170	(1 of 2) PTHR10627:SF81 - (RAPE) HYPOTHETICAL PROTEIN	Unknown
Cz07g02030					Unknown
Cz07g02040			AT1G76060	(1 of 1) PTHR47484:SF1 - COMPLEX 1 PROTEIN CONTAINING PROTEIN, EXPRESSED	Unknown
Cz07g02050			AT5G51040	(1 of 1) PTHR12469:SF2 - SUCCINATE DEHYDROGENASE ASSEMBLY FACTOR 2, MITOCHONDRIAL	TCA_Cycle
Cz07g02060		GO:0003735 GO:0005840 GO:0006412	AT5G46160	(1 of 3) K02874 - large subunit ribosomal protein L14 (RP-L14, MRPL14, rplN)	Translation
Cz07g02070					Unknown
Cz07g02080		GO:0005515	AT1G03380	(1 of 1) PTHR13268:SF17 - AUTOPHAGY-RELATED PROTEIN 18G	Autophagy
Cz07g02090					Unknown
Cz07g02100	EC:1.10.3.9		AT2G34430	(1 of 5) K08912 - light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1)	Chlorophyll
Cz07g02110	EC:1.10.3.9		AT2G34420	(1 of 5) K08912 - light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1)	Chlorophyll
Cz07g02120					Unknown
Cz07g02130	EC:2.7.11.18	GO:0005576 GO:0005975 GO:0030248			Unknown
Cz07g02140					Unknown
Cz07g02150			AT3G16270	(1 of 1) PTHR21514:SF0 - AP-4 COMPLEX ACCESSORY SUBUNIT TEPSIN	Unknown
Cz07g02160		GO:0003677 GO:0003700 GO:0006355	AT1G13260	(1 of 1) PTHR31140:SF76 - AP2_ERF AND B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR RAV1	Transcription
Cz07g02170		GO:0003676 GO:0003723	AT5G51300	(1 of 1) PTHR11208:SF45 - SPLICING FACTOR 1	RNA_Splicing
Cz07g02180		GO:0005515	AT5G05710	(1 of 2) PTHR14336:SF8 - DUAL ADAPTER FOR PHOSPHOTYROSINE AND 3-PHOSPHOTYROSINE AND 3-PHOSPHOINOSITIDE	Unknown
Cz07g02190			AT2G26900	(1 of 1) PTHR10361:SF62 - SODIUM_PYRUVATE COTRANSPORTER BASS2, CHLOROPLASTIC	Chloroplast_Function
Cz07g02200					Unknown
Cz07g02210	EC:1.17.1.4	GO:0016491 GO:0046872 GO:0051536	AT4G34900	(1 of 2) K00106 - xanthine dehydrogenase/oxidase (XDH)	Purine
Cz07g02220	EC:1.17.1.4	GO:0005506 GO:0016491 GO:0050660 GO:0071949	AT4G34890	(1 of 2) K00106 - xanthine dehydrogenase/oxidase (XDH)	Purine
