GeneID	EC_Number	GO_Terms	Symbol	Description	Pathway
Cre07.g330400			Cre07.g330400	membrane transmembrane transport monoatomic ion channel activity voltage-gated potassium channel activity voltage-gated potassium channel complex potassium ion transport monoatomic ion transport potassium channel activity potassium ion transmembrane transport monoatomic ion transmembrane transport monoatomic ion channel complex action potential	Potassium_Transport
Cre07.g342150			Cre07.g342150	NADP binding tetrapyrrole biosynthetic process glutamyl-tRNA reductase activity oxidoreductase activity porphyrin-containing compound biosynthetic process heme biosynthetic process protoporphyrinogen IX biosynthetic process	Glutamate
Cre07.g346900			Cre07.g346900	Unknown	Unknown
Cre07.g340100			Cre07.g340100	zinc ion binding metal ion binding	Unknown
Cre07.g324600			Cre07.g324600	protein transport vesicle-mediated transport clathrin-dependent endocytosis membrane intracellular protein transport cytoplasmic vesicle plasma membrane clathrin-coated pit clathrin adaptor activity endocytosis AP-2 adaptor complex endomembrane system bounding membrane of organelle plasma membrane protein complex	Clathrin_Endocytosis
Cre07.g353050			Cre07.g353050	Unknown	Unknown
Cre07.g334700			Cre07.g334700	autophagy autophagosome assembly protein kinase binding phagophore assembly site Atg1/ULK1 kinase complex	Protein_Kinase_Signalling
Cre07.g327750			Cre07.g327750	membrane transmembrane transport monoatomic ion channel activity monoatomic ion transport plasma membrane calcium ion import across plasma membrane	Unknown
Cre07.g333150			Cre07.g333150	Unknown	Unknown
Cre07.g312900			Cre07.g312900	ubiquitin-dependent protein catabolic process ubiquitin-protein transferase activity ubiquitin protein ligase activity transferase activity proteasome-mediated ubiquitin-dependent protein catabolic process protein polyubiquitination protein binding	Ubiquitin_Proteasome
Cre07.g313600			Cre07.g313600	transferase activity methyltransferase activity methylation protein-lysine N-methyltransferase activity	Protein_Methylation
Cre07.g357033			Cre07.g357033	Unknown	Unknown
Cre07.g350451			Cre07.g350451	protein binding	Unknown
Cre07.g341700			Cre07.g341700	ATP binding protein kinase activity protein phosphorylation transferase activity kinase activity nucleotide binding protein serine/threonine kinase activity nucleus kinetochore mitotic spindle assembly checkpoint signaling chromosome segregation protein serine/threonine/tyrosine kinase activity meiotic spindle assembly checkpoint signaling protein localization to kinetochore nuclear chromosome segregation negative regulation of mitotic cell cycle phase transition	Serine
Cre07.g342600			Cre07.g342600	Unknown	Unknown
Cre07.g332851			Cre07.g332851	Unknown	Unknown
Cre07.g339950			Cre07.g339950	Unknown	Unknown
Cre07.g325550			Cre07.g325550	kinase activity signal transduction ATP-dependent diacylglycerol kinase activity transferase activity nucleotide binding ATP binding membrane intracellular signal transduction phospholipase C-activating G protein-coupled receptor signaling pathway glycerolipid metabolic process	Phospholipid_Biosynthesis
Cre07.g345450			Cre07.g345450	Unknown	Unknown
Cre07.g312817			Cre07.g312817	Unknown	Unknown
Cre07.g325709			Cre07.g325709	Unknown	Unknown
Cre07.g335226			Cre07.g335226	Unknown	Unknown
Cre07.g345600			Cre07.g345600	Unknown	Unknown
Cre07.g322500			Cre07.g322500	translation ribosome structural constituent of ribosome ribonucleoprotein complex	Translation
Cre07.g328900			Cre07.g328900	ATP binding protein kinase activity calcium ion binding protein phosphorylation transferase activity kinase activity nucleotide binding protein serine/threonine kinase activity nucleus cytoplasm intracellular signal transduction calmodulin binding calcium-dependent protein serine/threonine kinase activity calcium/calmodulin-dependent protein kinase activity	Serine
Cre07.g338100			Cre07.g338100	Unknown	Unknown
Cre07.g349250			Cre07.g349250	Unknown	Unknown
Cre07.g338750			Cre07.g338750	Unknown	Unknown
Cre07.g325724			Cre07.g325724	protein tyrosine phosphatase activity dephosphorylation hydrolase activity cytoplasm cilium assembly protein dephosphorylation	Tyrosine
Cre07.g324100			Cre07.g324100	membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre07.g328300			Cre07.g328300	Unknown	Unknown
Cre07.g327150			Cre07.g327150	protein binding	Unknown
Cre07.g351400			Cre07.g351400	nucleus single-stranded DNA binding DNA replication DNA replication initiation double-stranded DNA binding metal ion binding zinc ion binding DNA replication origin binding nuclear replication fork	Unknown
Cre07.g335650			Cre07.g335650	plasma membrane axoneme protein binding endomembrane system	Unknown
Cre07.g356850			Cre07.g356850	Unknown	Unknown
Cre07.g321200			Cre07.g321200	protein binding protein-lysine N-methyltransferase activity	Protein_Methylation
Cre07.g320100			Cre07.g320100	Unknown	Unknown
Cre07.g355650			Cre07.g355650	membrane plasma membrane ammonium transmembrane transport ammonium channel activity ammonium homeostasis	Unknown
Cre07.g341900			Cre07.g341900	Unknown	Unknown
Cre07.g356250			Cre07.g356250	iron ion binding oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen heme binding monooxygenase activity oxidoreductase activity metal ion binding	Redox_Metabolism
Cre07.g319900			Cre07.g319900	RNA binding nucleic acid binding exosome (RNase complex) cytoplasm rRNA processing nucleolus nuclear-transcribed mRNA catabolic process nuclear exosome (RNase complex) exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) U4 snRNA 3'-end processing CUT catabolic process nuclear polyadenylation-dependent rRNA catabolic process TRAMP-dependent tRNA surveillance pathway poly(A)-dependent snoRNA 3'-end processing cytoplasmic exosome (RNase complex) regulation of gene expression	RNA_Processing
Cre07.g336300			Cre07.g336300	Unknown	Unknown
Cre07.g337125			Cre07.g337125	Unknown	Unknown
Cre07.g327050			Cre07.g327050	kinase activity transferase activity metal ion binding chloroplast membrane zinc ion binding phytol kinase activity	Vitamin_E_Tocopherol
Cre07.g320300			Cre07.g320300	nucleus mediator complex	Mediator_Complex
Cre07.g332901			Cre07.g332901	actin filament actin filament polymerization	Cytoskeleton
Cre07.g319250			Cre07.g319250	Unknown	Unknown
Cre07.g342450			Cre07.g342450	helicase activity RNA binding	Unknown
Cre07.g335000			Cre07.g335000	xenobiotic metabolic process DNA binding nucleus response to xenobiotic stimulus regulation of transcription by RNA polymerase II transcription cis-regulatory region binding nuclear receptor activity intracellular receptor signaling pathway aryl hydrocarbon receptor complex	RNA_Polymerase
Cre07.g355250			Cre07.g355250	ATP binding protein kinase activity protein phosphorylation transferase activity kinase activity nucleotide binding nucleus cytoplasm protein tyrosine kinase activity	Tyrosine
Cre07.g325752			Cre07.g325752	Unknown	Unknown
Cre07.g349350			Cre07.g349350	Unknown	Unknown
Cre07.g334300			Cre07.g334300	membrane transmembrane transport monoatomic ion channel activity monoatomic ion transport monoatomic ion transmembrane transport protein binding	Unknown
Cre07.g322400			Cre07.g322400	Unknown	Unknown
Cre07.g324932			Cre07.g324932	ATP binding protein kinase activity protein phosphorylation	Protein_Kinase_Signalling
Cre07.g331650			Cre07.g331650	Unknown	Unknown
Cre07.g327700			Cre07.g327700	transferase activity acyltransferase activity protein-cysteine S-palmitoyltransferase activity Golgi apparatus endoplasmic reticulum palmitoyltransferase activity protein targeting to membrane endomembrane system	Cysteine
Cre07.g323900			Cre07.g323900	phosphoprotein phosphatase activity	Unknown
Cre07.g317850			Cre07.g317850	Unknown	Unknown
Cre07.g351950			Cre07.g351950	membrane transmembrane transport metal ion transmembrane transporter activity metal ion transport plasma membrane zinc ion transmembrane transporter activity zinc ion transmembrane transport	Unknown
Cre07.g333050			Cre07.g333050	Unknown	Unknown
Cre07.g347850			Cre07.g347850	histone H3K79 methyltransferase activity regulation of cell cycle chromatin organization chromatin remodeling	One_Carbon_Metabolism
Cre07.g312600			Cre07.g312600	Unknown	Unknown
Cre07.g329217			Cre07.g329217	helicase activity	Unknown
Cre07.g326626			Cre07.g326626	Unknown	Unknown
Cre07.g343150			Cre07.g343150	cytosol mRNA regulatory element binding translation repressor activity negative regulation of translational initiation	Unknown
Cre07.g314600			Cre07.g314600	pentose-phosphate shunt, non-oxidative branch ribose-5-phosphate isomerase activity isomerase activity pentose-phosphate shunt	Pentose_Phosphate
Cre07.g321951			Cre07.g321951	membrane metal ion transmembrane transporter activity metal ion transport plasma membrane manganese ion transmembrane transporter activity intracellular manganese ion homeostasis intracellular iron ion homeostasis manganese ion transmembrane transport iron ion transmembrane transport manganese ion transport	Unknown
Cre07.g335300			Cre07.g335300	acyltransferase activity acyltransferase activity, transferring groups other than amino-acyl groups fatty acid biosynthetic process 3-oxoacyl-[acyl-carrier-protein] synthase activity transferase activity chloroplast lipid metabolic process fatty acid metabolic process mitochondrion	Fatty_Acid
Cre07.g335451			Cre07.g335451	catalytic activity membrane endoplasmic reticulum ceramide biosynthetic process sphingolipid catabolic process cell periphery phospholipase activity	Sphingolipid_Metabolism
Cre07.g323650			Cre07.g323650	Unknown	Unknown
Cre07.g326450			Cre07.g326450	phosphatidylinositol binding endosome membrane vesicle-mediated transport phospholipid binding	Phospholipid_Biosynthesis
Cre07.g332025			Cre07.g332025	Unknown	Unknown
Cre07.g318000			Cre07.g318000	membrane endocytosis vesicle-mediated transport clathrin vesicle coat	Clathrin_Endocytosis
Cre07.g352550			Cre07.g352550	catalytic activity nucleus cytoplasm protein tyrosine phosphatase activity	Tyrosine
Cre07.g322800			Cre07.g322800	Unknown	Unknown
Cre07.g357250			Cre07.g357250	protein binding	Unknown
Cre07.g323550			Cre07.g323550	pseudouridine synthesis RNA binding pseudouridine synthase activity intramolecular transferase activity rRNA processing isomerase activity RNA modification cytosol enzyme-directed rRNA pseudouridine synthesis	tRNA_Modification
Cre07.g343800			Cre07.g343800	protein binding	Unknown
Cre07.g338400			Cre07.g338400	nucleus nucleotide binding RNA binding hydrolase activity metal ion binding nuclease activity cytosol nuclear-transcribed mRNA catabolic process mRNA 5'-diphosphatase activity	Unknown
Cre07.g320800			Cre07.g320800	ribonuclease H2 complex nucleoplasm RNA catabolic process	RNA_Processing
Cre07.g357876			Cre07.g357876	Unknown	Unknown
Cre07.g341553			Cre07.g341553	Unknown	Unknown
Cre07.g351350			Cre07.g351350	Unknown	Unknown
Cre07.g327850			Cre07.g327850	actin binding membrane organization phospholipid binding actin cytoskeleton cell projection assembly	Phospholipid_Biosynthesis
Cre07.g340200			Cre07.g340200	chloroplast thylakoid membrane oxidoreductase activity, acting on iron-sulfur proteins as donors photosynthetic electron transport in photosystem I	Photosynthesis
Cre07.g331150			Cre07.g331150	heme binding oxidoreductase activity copper ion binding response to oxidative stress peroxidase activity metal ion binding cellular oxidant detoxification	ROS_Scavenging
Cre07.g314150			Cre07.g314150	oxidoreductase activity carotenoid biosynthetic process 9,9'-di-cis-zeta-carotene desaturase activity chloroplast chromoplast	Beta_Carotene
Cre07.g315150			Cre07.g315150	iron ion binding metal ion binding	Unknown
Cre07.g328400			Cre07.g328400	RNA binding regulation of DNA-templated transcription nucleic acid binding nucleus metal ion binding zinc ion binding transcription coregulator activity	Unknown
Cre07.g332700			Cre07.g332700	ATP binding protein kinase activity protein phosphorylation nucleotide binding protein serine/threonine kinase activity	Serine
Cre07.g314950			Cre07.g314950	RNA polymerase III complex transcription by RNA polymerase III nucleus cytoplasm nucleoplasm DNA-directed RNA polymerase complex	RNA_Polymerase
Cre07.g355900			Cre07.g355900	Unknown	Unknown
Cre07.g326350			Cre07.g326350	protein binding	Unknown
Cre07.g331475			Cre07.g331475	acyltransferase activity, transferring groups other than amino-acyl groups transferase activity acyltransferase activity N-acetyltransferase activity	Protein_Acetylation
Cre07.g341550			Cre07.g341550	Hsp90 protein binding cytosol nucleus protein-folding chaperone binding protein folding protein folding chaperone complex	Chaperone
Cre07.g327400			Cre07.g327400	oxidoreductase activity, acting on NAD(P)H NADH dehydrogenase (ubiquinone) activity proton transmembrane transport respiratory chain complex I	Ubiquinone_Biosynthesis
Cre07.g327317			Cre07.g327317	Unknown	Unknown
Cre07.g337850			Cre07.g337850	membrane transmembrane transporter activity transmembrane transport	Unknown
Cre07.g357900			Cre07.g357900	calcium ion binding protein folding endoplasmic reticulum endoplasmic reticulum membrane protein binding ERAD pathway	ER_Protein_Quality
Cre07.g325850			Cre07.g325850	Unknown	Unknown
Cre07.g315300			Cre07.g315300	Unknown	Unknown
Cre07.g353700			Cre07.g353700	Unknown	Unknown
Cre07.g339000			Cre07.g339000	protein folding chaperone photosynthesis carbon fixation protein folding	Photosynthesis
Cre07.g325713			Cre07.g325713	nucleic acid binding nucleus mRNA processing RNA splicing spliceosomal complex spliceosomal complex disassembly	RNA_Splicing
Cre07.g356960			Cre07.g356960	Unknown	Unknown
Cre07.g350000			Cre07.g350000	lipid metabolic process	Unknown
Cre07.g335600			Cre07.g335600	membrane transmembrane transporter activity transmembrane transport plasma membrane formate transmembrane transporter activity formate transport	Unknown
Cre07.g356970			Cre07.g356970	Unknown	Unknown
Cre07.g316800			Cre07.g316800	Unknown	Unknown
Cre07.g312250			Cre07.g312250	ATP binding DNA binding DNA helicase activity nucleotide binding helicase activity hydrolase activity	Unknown
Cre07.g323000			Cre07.g323000	regulation of DNA-templated transcription transcription regulator complex regulation of cell cycle DNA binding nucleus cytoplasm regulation of transcription by RNA polymerase II DNA-binding transcription factor activity, RNA polymerase II-specific RNA polymerase II transcription regulatory region sequence-specific DNA binding DRM complex	Transcription
